"genus","class","fc1_p","fc2_p","fc3_p","between_mean1","within_mean1","family_mean1","total_number_between","total_number_family","total_number_within","number_1_between","number_1_family","number_1_within","freq_between","freq_family","freq_within","fc1_p_adjust","fc2_p_adjust","fc3_p_adjust","fc1","fc2"
"Unclassified_Selenomonadaceae","Oral",7.45324017705478e-295,0.999685038694394,1.53293639859996e-17,0.683319227073586,0.528219146206515,0.767784429083862,414660,195,8805,3482,0,12,0.00839724111320118,0,0.00136286201022147,5.87490696309024e-294,1,6.13174559439985e-16,0.155100080867071,NA
"Unclassified_Spirochaetaceae","Oral",2.67897417128532e-18,NA,NA,0.971551741845919,0.179505582137161,NA,53,NA,38,45,NA,0,0.849056603773585,NA,0,5.69813553892433e-18,NA,NA,0.792046159708758,NA
"Unclassified_Streptophyta","Oral",0.377062235284485,0.5,0.647271506944363,0.852587935596559,0.818467430968615,0.785714285714286,3401,4,81,2357,3,56,0.693031461334901,0.75,0.691358024691358,0.447135748036469,0.833333333333333,0.808080808080808,0.0341205046279437,1.95992558174258
"Unclassified_Veillonellaceae","Oral",3.4010452254923e-09,NA,NA,0.570400424561154,0.389628630406673,NA,1068,NA,258,326,NA,0,0.305243445692884,NA,0,6.15864946237795e-09,NA,NA,0.180771794154481,NA
"Unclassified_Weeksellaceae","Oral",0,0.327670739944896,2.19531676673746e-10,0.675602023675275,0.494930498050294,0.674481059625744,438710,204,9017,51122,6,135,0.116528002552939,0.0294117647058824,0.0149717200842852,0,0.693035749835065,3.51250682677993e-09,0.180671525624981,0.00620443119441765
"Veillonella","Oral",0,0.00163937039827451,2.09533446176965e-06,0.67655256499868,0.485616565966104,0.604951011840797,487737,222,9544,198,0,0,0.000405956488845423,0,0,0,0.0187356616945659,9.21806773666745e-06,0.190935999032576,0.375002898985365
"Abiotrophia","Nasal",5.26289563941299e-77,0.928599010081926,0.00049265864101294,0.982352093089291,0.810321351659257,1,20437,21,863,19415,21,490,0.949992660370896,1,0.567786790266512,8.66829870020962e-76,1,0.00796464802970919,0.172030741430034,NA
"Acinetobacter","Nasal",1.57795019053485e-05,NA,NA,0.982880301051307,0.951623322997402,NA,9441,NA,289,8889,NA,241,0.94153161741341,NA,0.833910034602076,5.2598339684495e-05,NA,NA,0.0312569780539048,NA
"Actinomyces","Nasal",5.76988904756874e-71,0.190786952852511,0.203887380311296,0.98756147054373,0.887370583924295,0.953703703703704,40714,8,1183,38758,7,788,0.951957557596895,0.875,0.666103127641589,8.97538296288471e-70,0.980400932400932,0.680327115056987,0.100190886619435,0.337932600283618
"Actinotignum","Nasal",0.000469696099911602,NA,NA,0.971078380883716,0.304297328687573,NA,38,NA,7,36,NA,0,0.947368421052632,NA,0,0.00131514907975249,NA,NA,0.666781052196143,NA
"Adhaeribacter","Nasal",1,NA,NA,1,1,NA,239,NA,14,239,NA,14,1,NA,1,1,NA,NA,0,NA
"Aerococcus","Nasal",0.145396306562501,NA,NA,0.92262904987457,0.80067582588591,NA,451,NA,14,394,NA,10,0.873614190687361,NA,0.714285714285714,0.251168950942978,NA,NA,0.12195322398866,NA
"Agathobacter","Nasal",0.00922577417795489,0.434330531495533,0.690080440657291,0.881096697746127,0.825354019690102,0.895248796147672,3867,4,315,2779,2,202,0.718644944401345,0.5,0.641269841269841,0.0215268064152281,1,1,0.0557426780560255,NA
"Aggregatibacter","Nasal",7.69981960852091e-05,NA,NA,0.95057106079305,0.629832142572205,NA,530,NA,31,487,NA,15,0.918867924528302,NA,0.483870967741935,0.000236917526416028,NA,NA,0.320738918220845,NA
"Agrobacterium","Nasal",0.0205519062737125,NA,NA,0.891160015403694,0.803332309522027,NA,2080,NA,65,1615,NA,40,0.776442307692308,NA,0.615384615384615,0.0455137701747903,NA,NA,0.0878277058816673,NA
"Alistipes","Nasal",1.0645477688809e-11,NA,NA,0.924238486366188,0.82355293583416,NA,1397,NA,314,951,NA,139,0.680744452397996,NA,0.442675159235669,5.22935746116934e-11,NA,NA,0.100685550532028,NA
"Alloiococcus","Nasal",2.61086895825559e-08,NA,NA,0.992476606949734,0.832057144637176,NA,139,NA,51,137,NA,38,0.985611510791367,NA,0.745098039215686,1.0911094153904e-07,NA,NA,0.160419462312558,NA
"Alloprevotella","Nasal",0.0523599289417052,0.5,1,0.983508535632081,0.936148583706565,0.647058823529412,1234,1,40,1187,0,35,0.961912479740681,0,0.875,0.103244930307588,1,1,0.0473599519255161,7.10409741614202
"Altererythrobacter","Nasal",0.000285185458381258,NA,NA,0.991989752360505,0.775437974150527,NA,877,NA,26,860,NA,16,0.980615735461802,NA,0.615384615384615,0.00084054661417634,NA,NA,0.216551778209978,NA
"Amaricoccus","Nasal",0.039731924381713,NA,NA,0.984746487505685,0.936789001314812,NA,286,NA,14,275,NA,11,0.961538461538462,NA,0.785714285714286,0.082510647686623,NA,NA,0.0479574861908731,NA
"Anaerobutyricum","Nasal",4.07954184347157e-05,NA,NA,0.986251862214631,0.94978643747563,NA,1688,NA,203,1640,NA,175,0.971563981042654,NA,0.862068965517241,0.000131295599560005,NA,NA,0.036465424739001,NA
"Anaerococcus","Nasal",0,1.22705241839074e-20,0.00414903204921712,0.905209719771992,0.653321861505775,0.744828250928476,284698,141,7391,139375,3,918,0.489553843019621,0.0212765957446809,0.124205114328237,0,1.19024084583901e-18,0.0569545913797621,0.251887858266218,0.636717743949415
"Anaerosphaera","Nasal",0.00638849639032179,NA,NA,0.967676919232705,0.63193998686473,NA,128,NA,8,121,NA,3,0.9453125,NA,0.375,0.0154205085283629,NA,NA,0.335736932367975,NA
"Anaerotignum","Nasal",0.000168955298390627,NA,NA,0.952128319110069,0.882902082627646,NA,143,NA,67,125,NA,44,0.874125874125874,NA,0.656716417910448,0.000508682618810489,NA,NA,0.0692262364824229,NA
"Arachnia","Nasal",0.000320166471956577,NA,NA,0.840353205371453,0.5218571836228,NA,385,NA,21,252,NA,3,0.654545454545455,NA,0.142857142857143,0.000924191877812801,NA,NA,0.318496021748652,NA
"Bacillus","Nasal",0.0467328911249792,0.964649427567008,0.252492537546923,0.901383614721899,0.87979407665726,1,36836,3,1111,26588,3,779,0.721793897274405,1,0.701170117011701,0.0928029043616609,1,0.680327115056987,0.0215895380646391,NA
"Bacteroides","Nasal",3.19769538459133e-30,0.5,0.222988087562997,0.969166273141973,0.89460397422117,0.898550724637681,9868,6,711,8000,5,376,0.810701256586948,0.833333333333333,0.528832630098453,3.3161285469836e-29,1,0.680327115056987,0.0745622989208031,0.94706774772726
"Barnesiella","Nasal",0.000279183939293897,NA,NA,0.927580770646991,0.845968727035258,NA,311,NA,124,271,NA,91,0.871382636655949,NA,0.733870967741935,0.000831611734066926,NA,NA,0.0816120436117327,NA
"Bergeyella","Nasal",4.65941448329871e-05,1,0.308537538725987,0.954299290130722,0.745130608784171,1,1326,2,50,1221,2,29,0.920814479638009,1,0.58,0.000148254097195868,1,0.72995466479075,0.209168681346552,NA
"Blautia","Nasal",4.9856483288258e-11,1,0.202328380963643,0.992232633263908,0.977477963230807,1,12536,6,661,12043,6,567,0.960673261008296,1,0.857791225416036,2.36607039334106e-10,1,0.680327115056987,0.0147546700331002,NA
"Bosea","Nasal",1,NA,NA,0.984628704628705,1,NA,165,NA,6,161,NA,6,0.975757575757576,NA,1,1,NA,NA,-0.0153712953712953,NA
"Brachybacterium","Nasal",9.30681814581507e-14,1,0.5,0.948877586822851,0.73091186959598,1,2629,1,145,2306,1,69,0.877139596804869,1,0.475862068965517,5.21181816165644e-13,1,1,0.217965717226871,NA
"Brevibacterium","Nasal",1.97548313802733e-06,1,1,0.987527538518639,0.880396635093353,1,4533,1,122,4384,1,94,0.967129936024708,1,0.770491803278688,7.57719559791304e-06,1,1,0.107130903425285,NA
"Brevundimonas","Nasal",0.00113615649794207,1,0.226627352376868,0.967549078461386,0.928620975460123,1,10475,4,252,9588,4,208,0.915322195704057,1,0.825396825396825,0.0030011681077715,1,0.680327115056987,0.038928103001263,NA
"Butyricimonas","Nasal",1,NA,NA,1,1,NA,30,NA,6,30,NA,6,1,NA,1,1,NA,NA,0,NA
"Butyrivibrio","Nasal",9.57738616077114e-12,NA,NA,0.951971991613603,0.700930186295411,NA,111,NA,79,99,NA,35,0.891891891891892,NA,0.443037974683544,4.87576022730167e-11,NA,NA,0.251041805318192,NA
"Campylobacter","Nasal",1.93722446799477e-280,1.50413156054823e-05,0.702781230187206,0.952911568291397,0.715134280715952,0.678166553931111,52277,24,2314,45726,6,821,0.874686764734013,0.25,0.354796888504754,6.02692056709485e-279,0.000364751903432946,1,0.237777287575445,1.15547206868154
"Capnocytophaga","Nasal",6.24080171118148e-60,0.933815226594449,0.0183437214739092,0.985242336025816,0.90048504164233,1,36882,12,1056,34219,12,675,0.927796757225747,1,0.639204545454545,9.19697094279376e-59,1,0.127095784497799,0.0847572943834858,NA
"Catonella","Nasal",0.161646145771404,NA,NA,0.978295995785711,0.946086527794897,NA,840,NA,21,797,NA,18,0.948809523809524,NA,0.857142857142857,0.272656149493935,NA,NA,0.0322094679908135,NA
"Chryseobacterium","Nasal",0.0206437457578513,NA,NA,0.986673232146489,0.961666847286811,NA,5408,NA,157,5258,NA,145,0.972263313609467,NA,0.923566878980892,0.0455137701747903,NA,NA,0.0250063848596779,NA
"Citrobacter","Nasal",1.01765407717988e-11,NA,NA,0.868782584746257,0.616878942740364,NA,361,NA,74,260,NA,6,0.7202216066482,NA,0.0810810810810811,5.08827038589938e-11,NA,NA,0.251903642005893,NA
"Cloacibacterium","Nasal",0.105670707933552,NA,NA,0.925111486305813,0.836542437111697,NA,1097,NA,31,916,NA,22,0.835004557885141,NA,0.709677419354839,0.193384302100618,NA,NA,0.0885690491941158,NA
"Comamonas","Nasal",4.00772722902086e-09,NA,NA,0.894637755938314,0.720584697162124,NA,3317,NA,169,2547,NA,80,0.767862526379258,NA,0.473372781065089,1.72640557557822e-08,NA,NA,0.17405305877619,NA
"Coprobacter","Nasal",0.00156803163766519,NA,NA,1,0.756516518507464,NA,13,NA,78,13,NA,35,1,NA,0.448717948717949,0.00402797117932343,NA,NA,0.243483481492536,NA
"Corynebacterium","Nasal",0,3.9625509801277e-18,0.713075498024823,0.838633916372886,0.569811558355494,0.549968779044618,408551,155,9449,38468,11,210,0.0941571554102181,0.0709677419354839,0.0222245740289978,0,1.92183722536194e-16,1,0.268822358017392,1.07381372389268
"Cutibacterium","Nasal",2.65529409984329e-165,0.994079057682996,4.05088849033934e-11,0.594233858284976,0.484066642633898,0.683612241621471,407633,155,9453,131,0,0,0.000321367504593593,0,0,6.19568623296767e-164,1,3.92936183562916e-09,0.110167215651078,NA
"Deinococcus","Nasal",1.46303491637461e-05,1,0.308537538725987,0.978491297958365,0.811384337667655,1,1265,2,59,1204,2,38,0.951778656126482,1,0.64406779661017,4.93553947692639e-05,1,0.72995466479075,0.167106960290709,NA
"Dermabacter","Nasal",1.33373612259308e-43,0.0382612502375296,0.96173874976247,0.882291306356835,0.687155449467197,0.150588235294118,9881,3,701,7663,0,276,0.775528792632325,0,0.393723252496434,1.69748233784574e-42,0.412371252560041,1,0.195135856889638,3.749711010194
"Dialister","Nasal",3.26653924315807e-06,NA,NA,0.986954448912605,0.791257854134071,NA,913,NA,33,887,NA,15,0.971522453450164,NA,0.454545454545455,1.23598782173549e-05,NA,NA,0.195696594778534,NA
"Dietzia","Nasal",6.9551435303174e-14,NA,NA,0.94134512956592,0.783724279945624,NA,1965,NA,180,1641,NA,83,0.835114503816794,NA,0.461111111111111,3.97436773160994e-13,NA,NA,0.157620849620296,NA
"Dolosigranulum","Nasal",0,0.252680652680653,0.139316239316239,0.809666663224919,0.585998239572669,0.759222075892778,82683,8,4462,11552,0,63,0.139714330636286,0,0.0141192290452712,0,0.980400932400932,0.540547008547008,0.22366842365225,0.225532896009364
"Dorea","Nasal",0.00385721535180302,1,1,0.978251182043151,0.942974933136539,1,1941,2,202,1832,2,175,0.943843379701185,1,0.866336633663366,0.00955770175668005,1,1,0.0352762489066119,NA
"Dyadobacter","Nasal",1,NA,NA,0.993215857121183,1,NA,338,NA,13,335,NA,13,0.99112426035503,NA,1,1,NA,NA,-0.00678414287881746,NA
"Eikenella","Nasal",1.48954509621398e-06,NA,NA,0.928376825836226,0.752590184555072,NA,1807,NA,84,1555,NA,44,0.860542335362479,NA,0.523809523809524,5.79267537416548e-06,NA,NA,0.175786641281154,NA
"Enterobacter","Nasal",0.00144690542380698,NA,NA,0.756843554262092,0.407411427667316,NA,256,NA,20,119,NA,3,0.46484375,NA,0.15,0.00375123628394402,NA,NA,0.349432126594776,NA
"Enterococcus","Nasal",2.68055529712467e-09,NA,NA,0.874307869061746,0.72901141213761,NA,1542,NA,228,1067,NA,99,0.691958495460441,NA,0.43421052631579,1.17274294249204e-08,NA,NA,0.145296456924136,NA
"Eremococcus","Nasal",0.0452545054627557,NA,NA,0.936519181564104,0.858568130936552,NA,369,NA,37,327,NA,27,0.886178861788618,NA,0.72972972972973,0.0905090109255114,NA,NA,0.0779510506275518,NA
"Escherichia/Shigella","Nasal",2.43206866258996e-15,0.252492537546923,0.697211691832327,0.931836484115845,0.865095946261794,0.777777777777778,13932,3,771,11792,2,516,0.84639678438128,0.666666666666667,0.669260700389105,1.51328716783375e-14,0.980400932400932,1,0.0667405378540512,2.30832281686079
"Eubacterium","Nasal",0.00182720944780686,NA,NA,0.89157754558007,0.601298903926215,NA,881,NA,22,688,NA,8,0.780930760499432,NA,0.363636363636364,0.00465107859441746,NA,NA,0.290278641653856,NA
"Ezakiella","Nasal",0.0313172152993762,NA,NA,0.93721857629368,0.718188704924638,NA,290,NA,10,216,NA,4,0.744827586206897,NA,0.4,0.0674524637217333,NA,NA,0.219029871369043,NA
"Facklamia","Nasal",0.000373792123991784,NA,NA,0.975898520500985,0.85067441964047,NA,1891,NA,62,1771,NA,44,0.936541512427287,NA,0.709677419354839,0.00106797749711938,NA,NA,0.125224100860515,NA
"Faecalibacillus","Nasal",5.16478174540454e-07,NA,NA,0.896637174999738,0.722860715725093,NA,1398,NA,142,1049,NA,70,0.75035765379113,NA,0.492957746478873,2.03681533621587e-06,NA,NA,0.173776459274645,NA
"Faecalibacterium","Nasal",1.58084272763697e-13,1,1,0.992984803510917,0.965114545152909,1,10979,3,646,10620,3,551,0.967301211403589,1,0.852941176470588,8.67913654388926e-13,1,1,0.0278702583580082,NA
"Fenollaria","Nasal",0.112676598659541,NA,NA,0.968796957213478,0.805649091467774,NA,267,NA,9,232,NA,6,0.868913857677903,NA,0.666666666666667,0.203544823384978,NA,NA,0.163147865745704,NA
"Finegoldia","Nasal",0,0.000992962965954026,0.00525978483694587,0.932853587686245,0.670805704117182,0.7931478633848,159347,67,5037,126844,39,1685,0.796023772019555,0.582089552238806,0.334524518562636,0,0.0192634815395081,0.0569545913797621,0.262047883569062,0.533130519501507
"Flavisolibacter","Nasal",1,NA,NA,1,1,NA,209,NA,22,209,NA,22,1,NA,1,1,NA,NA,0,NA
"Flavobacterium","Nasal",0.0413169755895339,1,1,0.999309079923111,0.970412732077631,1,3318,3,82,3309,3,79,0.997287522603978,1,0.963414634146341,0.0838315446744166,1,1,0.0288963478454793,NA
"Fusobacterium","Nasal",7.50447886288497e-17,0.98927441587717,0.000437184001874965,0.966402454089485,0.925763521770936,1,58589,43,1399,51864,43,1077,0.885217361620782,1,0.769835596854896,5.25313520401948e-16,1,0.00796464802970919,0.0406389323185491,NA
"Gaiella","Nasal",1,NA,NA,1,1,NA,193,NA,17,193,NA,17,1,NA,1,1,NA,NA,0,NA
"Gemella","Nasal",6.58196137390972e-14,0.230843315728285,0.583723518197925,0.94476178793562,0.896881629076158,0.909760923345506,71998,14,1908,60306,10,1423,0.837606600183338,0.714285714285714,0.7458071278826,3.92116847807388e-13,0.980400932400932,1,0.0478801588594618,0.731009784091341
"Gemmatirosa","Nasal",1,NA,NA,1,1,NA,217,NA,14,217,NA,14,1,NA,1,1,NA,NA,0,NA
"Glutamicibacter","Nasal",0.0846636486060313,NA,NA,0.958729358678955,0.83531746031746,NA,144,NA,9,135,NA,7,0.9375,NA,0.777777777777778,0.160174470335735,NA,NA,0.123411898361495,NA
"Gordonia","Nasal",0.00887459953191676,NA,NA,0.971447646554416,0.822107213623625,NA,870,NA,33,819,NA,24,0.941379310344828,NA,0.727272727272727,0.0208814106633336,NA,NA,0.149340432930792,NA
"Granulicatella","Nasal",2.14893418206079e-15,0.933815226594449,0.0183437214739092,0.936854576508729,0.884733774067064,1,60107,12,1306,49574,12,910,0.824762506862761,1,0.696784073506891,1.36750357040232e-14,1,0.127095784497799,0.0521208024416643,NA
"Haemophilus","Nasal",5.25850274101608e-06,0.5,0.335202647754824,0.957008210292117,0.91767981025524,0.938095238095238,25827,10,728,22878,9,585,0.885817168079916,0.9,0.803571428571429,1.88766765062116e-05,1,0.756154810051579,0.0393284000368778,0.480898591835541
"Halomonas","Nasal",0.167994929801717,NA,NA,0.910805150694659,0.808816352197577,NA,67,NA,11,55,NA,7,0.82089552238806,NA,0.636363636363636,0.275875920404267,NA,NA,0.101988798497082,NA
"Ihubacter","Nasal",0.0400766003049312,NA,NA,0.993464052287582,0.881975867269985,NA,136,NA,17,135,NA,14,0.99264705882353,NA,0.823529411764706,0.082510647686623,NA,NA,0.111488185017597,NA
"Janibacter","Nasal",2.8957745473463e-08,NA,NA,0.96098622044254,0.805588397598214,NA,1907,NA,109,1753,NA,66,0.919244887257472,NA,0.605504587155963,1.19237775478965e-07,NA,NA,0.155397822844326,NA
"Kingella","Nasal",6.91014153960532e-14,NA,NA,0.839330658122736,0.70461012377194,NA,11067,NA,409,7204,NA,157,0.650944248667209,NA,0.383863080684597,3.97436773160994e-13,NA,NA,0.134720534350796,NA
"Klebsiella","Nasal",1.40371237811193e-17,0.702626976545721,0.128641296058799,0.796203227380124,0.69317752837466,0.866365524755015,33030,7,893,14931,4,246,0.452043596730245,0.571428571428571,0.275475923852184,1.09177629408706e-16,1,0.519925238237647,0.103025699005463,NA
"Knoellia","Nasal",6.03579681246802e-18,NA,NA,0.991045722184424,0.578560763766505,NA,304,NA,47,299,NA,2,0.983552631578947,NA,0.0425531914893617,4.82863744997442e-17,NA,NA,0.41248495841792,NA
"Lachnospira","Nasal",1.06700661517384e-12,0.308537538725987,0.792891910878737,0.963501589334956,0.854427709747826,0.884615384615385,1647,2,304,1402,1,187,0.851244687310261,0.5,0.615131578947368,5.74542023555146e-12,0.997604708547358,1,0.10907387958713,0.723236443208716
"Lactobacillus","Nasal",1.53675199109342e-19,1,1,0.964764666132881,0.836449685117692,1,11830,1,415,10730,1,271,0.907016060862215,1,0.653012048192771,1.34465799220674e-18,1,1,0.128314981015188,NA
"Lancefieldella","Nasal",0.0106929863983516,NA,NA,0.904281348624821,0.836349972883302,NA,3226,NA,95,2562,NA,61,0.79417234965902,NA,0.642105263157895,0.0247441007565161,NA,NA,0.0679313757415199,NA
"Lautropia","Nasal",8.60852835961443e-19,0.133276934710578,0.719425673101257,0.822289166191221,0.68332019246864,0.565816022634204,16394,6,620,9899,2,221,0.603818470172014,0.333333333333333,0.356451612903226,7.30420588088497e-18,0.980400932400932,1,0.138968973722581,1.84554247388345
"Lawsonella","Nasal",5.82210152825727e-206,0.861306919904211,2.6443685202337e-07,0.661807953459007,0.487657254321682,0.700880170787938,208615,99,5471,16387,9,236,0.0785513985092155,0.0909090909090909,0.0431365381100347,1.48198947992003e-204,1,8.55012488208896e-06,0.174150699137325,NA
"Leptotrichia","Nasal",4.33560088434579e-42,1,0.0391915582844229,0.988119669819011,0.912218364773788,1,32338,11,804,30552,11,550,0.944770857814336,1,0.68407960199005,5.27812281572531e-41,1,0.242357390396732,0.0759013050452224,NA
"Leuconostoc","Nasal",0.0794088773277567,NA,NA,0.95761669221425,0.827714506855374,NA,575,NA,20,525,NA,15,0.91304347826087,NA,0.75,0.153341280357047,NA,NA,0.129902185358876,NA
"Luteococcus","Nasal",0.0946044719170601,NA,NA,0.925723803080793,0.796123109411256,NA,218,NA,13,185,NA,8,0.848623853211009,NA,0.615384615384615,0.175425510839582,NA,NA,0.129600693669537,NA
"Mediterraneibacter","Nasal",2.29790767970994e-07,NA,NA,0.963732012978831,0.834987716947758,NA,1680,NA,150,1531,NA,102,0.911309523809524,NA,0.68,9.32484275824323e-07,NA,NA,0.128744296031073,NA
"Megasphaera","Nasal",0.127422617172303,NA,NA,0.863491854231522,0.774174440851595,NA,439,NA,26,314,NA,15,0.715261958997722,NA,0.576923076923077,0.225812232963576,NA,NA,0.0893174133799269,NA
"Methylobacterium","Nasal",0.0717942774482915,1,1,0.963507572139518,0.948069760288298,1,15447,4,480,13376,4,401,0.865928659286593,1,0.835416666666667,0.139599983927234,1,1,0.0154378118512197,NA
"Microbacterium","Nasal",0.0202194003854791,1,1,0.992498724351409,0.972329285912115,1,8146,2,237,8015,2,225,0.983918487601277,1,0.949367088607595,0.0452914568634731,1,1,0.0201694384392942,NA
"Micrococcus","Nasal",9.31882785032919e-21,NA,NA,0.882686831649919,0.728632560830502,NA,22853,NA,583,16493,NA,278,0.721699558044896,NA,0.476843910806175,8.41700580029734e-20,NA,NA,0.154054270819417,NA
"Microlunatus","Nasal",0.283254119692751,1,1,0.993099901289112,0.985197934595525,1,3082,8,70,3035,8,68,0.984750162232317,1,0.971428571428571,0.410270161913776,1,1,0.00790196669358678,NA
"Monoglobus","Nasal",3.20264153244578e-17,NA,NA,0.946049623856867,0.275095015075797,NA,54,NA,37,40,NA,0,0.740740740740741,NA,0,2.42362061914816e-16,NA,NA,0.67095460878107,NA
"Moraxella","Nasal",1.29511102684089e-111,0.5,1,0.960936169686704,0.732515175751738,0.25,12415,1,787,10337,0,218,0.832621828433347,0,0.27700127064803,2.59022205368177e-110,1,1,0.228420993934966,3.11239416937795
"Mucilaginibacter","Nasal",1,NA,NA,0.996089613877857,1,NA,341,NA,10,337,NA,10,0.988269794721408,NA,1,1,NA,NA,-0.00391038612214312,NA
"Negativicoccus","Nasal",8.08910068633023e-87,0.466662379946264,0.00528444662286453,0.858183470818762,0.464423138457425,0.822550177095632,7251,11,488,5150,8,21,0.710246862501724,0.727272727272727,0.0430327868852459,1.41559262010779e-85,1,0.0569545913797621,0.393760332361337,0.0904948792313381
"Neglecta","Nasal",4.18697580227459e-10,NA,NA,0.927151099992608,0.311322818405354,NA,160,NA,30,137,NA,2,0.85625,NA,0.0666666666666667,1.92189053219161e-09,NA,NA,0.615828281587255,NA
"Neisseria","Nasal",4.55949862059329e-106,0.00226921200367483,0.343403435429615,0.95153365008454,0.8322989267015,0.827614232927472,102769,57,2285,80219,33,1123,0.7805758545865,0.578947368421053,0.491466083150985,8.51106409177414e-105,0.0366855940594098,0.757048482651652,0.119234723383039,1.03928967704298
"Nesterenkonia","Nasal",0.0373531871517481,NA,NA,0.935494914743167,0.796002990381387,NA,120,NA,16,101,NA,9,0.841666666666667,NA,0.5625,0.0792340333521929,NA,NA,0.13949192436178,NA
"Nosocomiicoccus","Nasal",0.0917207930138555,NA,NA,0.963495530063435,0.858662706041914,NA,81,NA,24,69,NA,17,0.851851851851852,NA,0.708333333333333,0.171212146959197,NA,NA,0.104832824021521,NA
"Odoribacter","Nasal",3.21852793928186e-16,NA,NA,0.970923701164135,0.829322928036541,NA,249,NA,157,223,NA,87,0.895582329317269,NA,0.554140127388535,2.19801908048517e-15,NA,NA,0.141600773127595,NA
"Oscillibacter","Nasal",6.19978817924555e-16,NA,NA,0.981302951774765,0.888776810725782,NA,1137,NA,189,1067,NA,109,0.938434476693052,NA,0.576719576719577,4.03707137253198e-15,NA,NA,0.0925261410489833,NA
